pair_id,customer_id,customer_text,brand_text,customer_tweet_id,brand_tweet_id,created_at
18230,547318,"@118266 Kak, saya tidak bisa coba free trial 30 days premium? Kenapa ya?","@547318 Hey there! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70TbP8M /CE",1823178,1823177,Sun Oct 15 13:51:21 +0000 2017
29567,755566,"@SpotifyCares This is the guy, he even gets to override me! https://t.co/2Najgo8tm6",@755566 Hey! Help's here. Can you send us your account's email address? We'll take a look backstage /BD https://t.co/ldFdZRiNAt,2686915,2686913,Sun Nov 19 12:02:15 +0000 2017
6342,284365,@SpotifyCares please please please help me update my payment info. it’s not working. please help,"@284365 Sorry for the delay in response. We've sent a bit more info via DM. If you could check your inbox, that'd be great /AY",688090,688089,Thu Nov 23 10:41:52 +0000 2017
28069,725065,@SpotifyCares when i close and swipe the app up and reopen it's fine. but then after a while of playing music the same thing happens.,@725065 That's odd. We'd suggest reinstalling the app with these steps: https://t.co/46sWVpIvlI. You might need to resync your offline songs after. Any better? /JP,2552662,2552663,Thu Nov 16 15:23:29 +0000 2017
29375,748233,Can someone tell me why Freaks and Geeks by Gambino is not on spotify ???,@748233 Hey there! Can you let us know which country your account is set to? We'll have this checked for you /DD,2653170,2653169,Sun Nov 19 03:29:49 +0000 2017
6779,294148,@SpotifyCares Nevermind.  I cancelled my subscription.  I’ll renew it if you give it back.,@294148 Thanks for the feedback – we appreciate it! We’ll get this passed onto the right team /LO,727016,727017,Wed Oct 11 06:36:12 +0000 2017
17888,540934,@115888 please take out the scary movie commercials in between songs. That shit scary as hell.,"@540934 Hey! Sorry, we didn't mean to scare you. We'll pass your feedback on to our Ads team. For anything else, we're just a tweet away /AN",1800358,1800357,Fri Oct 13 02:55:44 +0000 2017
14203,455855,@115888 why are you not in INDIA,@455855 We're launching regularly in countries around the world. Sign up here to be first to hear: https://t.co/XDwWzj7cLP 🙂 /CG,1447347,1447345,Thu Nov 02 15:30:18 +0000 2017
18127,545397,@115888 one shouldn't hear the same song twice in an hour while listening to a 52 hr playlist,"@545397 2: know that this is something you'd like for us to improve on. Also, just be sure to add your feedback here: https://t.co/T3vZnSL3od /CH",1815586,1815585,Sun Oct 15 23:13:41 +0000 2017
4462,234666,"@115888 @3493 @SpotifyCares
 Why can’t I access this promotion in Quebec ? 
https://t.co/ODezzAvnbK",@234666 Hey Phil! We’re currently unable to offer Spotify Yearly in Quebec due to circumstances outside our control. We hope to be able to make it available in the future /LP,500951,500950,Fri Dec 01 18:03:22 +0000 2017
14506,463929,@SpotifyCares Also happen on my Android phone. Pls HELP. https://t.co/3lG3S9DBUj,@463929 Hi there! Can you fire over your account's email address via DM? We'll take a look backstage /NY https://t.co/ldFdZRiNAt,1481232,1481231,Fri Nov 03 07:44:20 +0000 2017
17991,542907,"@SpotifyCares Tried that. Flashed normal for a second then back to being broken. Made a new account name, works fine. What in the world would cause that?",@542907 2: There's more info about it here: https://t.co/uon71wdZQZ. We hope this clears things up. Give us a shout if you ever need us again /CH,1807112,1807114,Sat Oct 14 20:29:01 +0000 2017
23107,633109,@115888 where is GOT7 and GFRIEND'S LOL album on Spotify,@633109 Hey there. We’ll have them available to you as soon as they're available to us! https://t.co/0i8GpimuDa /TC,2154914,2154912,Mon Nov 13 06:24:39 +0000 2017
22599,623318,srsly what is wrong with my Spotify account 🙄,@623318 Hi Diyana! We've just sent a DM your way. Let's carry on chatting there /TR,2114124,2114122,Wed Nov 08 15:42:29 +0000 2017
12291,410884,@SpotifyCares hope so. is it just me or others with this problem?,"@410884 We don't have any info on this right now, but our best tech folks are on the case as we speak. Hopefully we'll have a fix soon! /RS",1240119,1240121,Mon Oct 16 11:37:52 +0000 2017
32388,808321,@SpotifyCares Nah - thank you for getting back to me regardless 👌🏻👍🏻,@808321 You're welcome! https://t.co/m4HWSbgHVZ 💚 /JS,2920597,2920596,Wed Nov 29 01:22:14 +0000 2017
2002,170356,@SpotifyCares Pssh already did you guys have been sitting on this forever. 😒,"@170356 Thanks for reaching out. We hear you. Rest assured, your feedback will be passed on to the right folks /NQ",227975,227974,Sun Oct 08 03:17:04 +0000 2017
389,127573,@SpotifyCares you've got mail.,@127573 We just replied to your DM. Check your messages! /CB,51569,51568,Wed Nov 01 20:11:19 +0000 2017
27453,712681,@SpotifyCares hi hello are you guys gonna actually ever reply,@712681 Hi there! Sorry for the delay. We've just sent you a bit more info over DM. We'll carry on helping out there /DD,2497517,2497516,Mon Oct 30 02:42:36 +0000 2017
4848,248476,"@SpotifyCares I'm a premium user and after updating Spotify based on the program notification I get ""Cannot find 'API-MS-WIN-CORE-PROCESSTHREADS-L1-1-2.DLL'. I'm using Windows 7 64bit.","@248476 2: Once done, just download a new installer at https://t.co/cgbgyQ4C7a and reinstall the app. Let us know how it plays out /LM",551322,551319,Sat Dec 02 18:18:48 +0000 2017
4228,227727,@115888 what happened to your lg tv app?,"@227727 Hi there! As we look to improve the overall Spotify experience, we are removing the app from LG TV. There's more info here: https://t.co/BCHzdT3drt /JN",473428,473427,Fri Dec 01 08:57:54 +0000 2017
13715,441499,@SpotifyCares thnx!!,"@441499 You're welcome! If you have any other questions, just say the word. Otherwise... https://t.co/uEkAlnxbzn 🙂 /MT",1381267,1381266,Sat Oct 28 05:58:16 +0000 2017
11995,405751,"@SpotifyCares Anyway, “Egypt” needs a look. 

Also, “Clutch” the rock band still has some bad entries under “appears on”, but I evrepprted that before.","@405751 2: About reporting errors through the app, you can vote for the same idea here: https://t.co/Sxl4SW3ZsT /JP",1217781,1217782,Wed Oct 25 12:22:19 +0000 2017
7252,307005,"Why is @115888 starting up when launching my pc, even when I turned that off?","@307005 Hi Ramon, help's here! Can you let us know your desktop's OS and Spotify versions? We'll see what we can suggest /DV",783497,783496,Sun Nov 05 12:59:30 +0000 2017
31953,806256,"fix your shit so i can listen to my music. @115888 

thanks.","@806256 Hey Josh, thanks for bearing with us. Everything’s looking good on our end now - are you still having this issue? /JE",2912541,2912540,Tue Nov 28 20:11:42 +0000 2017
17182,529318,"@SpotifyCares If i buy spotify gift cards, does it work for the family plan?","@529318 2: This includes the student discount, Premium offers, and gift cards. We hope this clears things up /SJ",1758258,1758256,Tue Nov 07 19:41:32 +0000 2017
15076,475399,@115888 can you hurry up on the worldwide spotify app or i will have to use VPN which is very slow. I need a reliable fast music streamer,"@475399 Hey there! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /NQ",1532722,1532720,Sat Nov 25 17:30:14 +0000 2017
16772,517998,@115888 why isnt hello playing on seventeen’s album? i need to hear their angelic voices asap,@517998 Hey Irene! Can you let us know the country your account is currently set to? We'll have a look /LO,1709579,1709580,Tue Nov 07 00:19:22 +0000 2017
29426,750669,"So saving an entire album to a playlist on Android no longer automatically names the playlist ""Artist - Album Name""? This is a step backwards @115888 @SpotifyCares!","@750669 Hey there! Don't worry, help's here. Can you let us know the device you're using along with its Android and Spotify versions? We'll be on the lookout for your reply /MT",2663996,2663995,Sat Nov 25 15:37:12 +0000 2017
23936,648167,@SpotifyCares When will you update Spotify optimized for iPhone X?,"@648167 Hi Jani! We don't have any updates on this right now. Don't worry, we'll pass this on to the right folks /GK",2218812,2218811,Fri Nov 10 10:52:58 +0000 2017
17960,413781,"In an ideal world, @115888 wouldn't delete all the songs I downloaded randomly every couple of weeks.",@413781 2: They should help with this. We're here for you if there's anything else /YM,1796452,1796453,Wed Oct 18 00:36:25 +0000 2017
6419,286242,@SpotifyCares i'm from brazil and with the last update 1.0.65.320.gac7a8e02 i can't listen anything by any mainstream artist please fix this,"@286242 Hey, that's not cool! Can you let us know the device and operating system you're rocking? We'll see what we can suggest /JM",696741,696740,Tue Oct 10 17:46:41 +0000 2017
21257,334797,@SpotifyCares Why is there not an Apple Watch Spotify App or when can we expect one?,"@334797 Hey Tony, we can see how that’d be useful! You can vote for the official idea and stay in the loop here: https://t.co/geGOjDqdJ4 /MQ",2010072,2010071,Wed Oct 18 14:16:52 +0000 2017
7697,317250,@SpotifyCares I need help!!!,"@317250 Hey! Don’t worry, we can help. What’s happening exactly? Can you let us know the device/OS you’re using? /RB",827996,827995,Fri Oct 13 02:04:29 +0000 2017
8971,339029,@SpotifyCares spotify:album:1icToz4Du5xd0OvQqYcF1G,@339029 Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /MX,922698,922700,Tue Oct 10 20:09:21 +0000 2017
1399,155114,@SpotifyCares Thank you!!,@155114 You're welcome! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv🙂 /AU,168140,168142,Fri Nov 24 22:09:41 +0000 2017
14164,454711,@SpotifyCares i tried it. no solution,@454711 Could you let us know what's happening exactly? Are you getting any error messages? /KM,1442518,1442519,Fri Nov 03 08:48:55 +0000 2017
9559,352557,@SpotifyCares Never mind I just had to re download it but thank you for replying,"@352557 No worries! Just to check, is everything good on your end? If not, we'll be happy to help you further /JS",980816,980819,Sun Oct 22 18:33:11 +0000 2017
29023,741003,I'm talking to you @115888. I just went from using 3gb of space to using 80mb. That's an obnoxious amount of space! https://t.co/G5vkQUKp2Q,"@741003 Hey Monica! This isn’t possible right now, but you can add your vote here to help make it happen: https://t.co/fDfdWqd3CO. For anything else, just give us a shout /QI",2622890,2622889,Fri Nov 17 15:54:56 +0000 2017
1867,165998,@SpotifyCares How? Show me the way,@165998 We can see you're on LTE. Make sure that you follow the steps at https://t.co/QyFvTgzOMP to allow downloading via mobile data /JP,211082,211081,Wed Oct 04 17:20:51 +0000 2017
15889,499041,@SpotifyCares For one specific song?,"@499041 Yes, and this could also happen with other artists as well. Don't worry, we'll be passing on your feedback on to the right folks. If there's anything else that we can help you with, just give us a shout /CH",1630468,1630470,Sun Nov 26 04:49:26 +0000 2017
12210,409366,"@SpotifyCares Hi spotify! Where can I find an email address to contact someone about jobs, please?","@409366 Hey Helen, help's here! You can find info about open positions and apply here: https://t.co/L0SdXJ7Bk4. Stay awesome 😁 /MQ",1233745,1233743,Wed Oct 25 17:17:00 +0000 2017
28730,737075,@115888 do you ever change your feel good Friday playlist same every week boring,@737075 Hi Shaun! It looks like it just updated a couple of hours ago. Can you try logging out &gt; restarting your device &gt; logging back in to refresh the app? Keep us posted /MU,2605041,2605040,Fri Nov 17 09:10:12 +0000 2017
14487,463557,don’t do me so dirty @115888 https://t.co/dyN0hEEpeY,@463557 Hi there! We have more info about this here: https://t.co/WSjJgGAmPy. Let us know if you have any other questions /NY,1479513,1479511,Fri Nov 03 06:53:10 +0000 2017
27686,717387,"Hello @SpotifyCares 
I'm using Spotify free at my Android phone and have some playlist with audiobooks and instrumental music. Each time I try to play any of them, the app puts a lot of ""suggestions"" into the queue, but I don't want them! Any possibility turn these off? Thanks!","@717387 Hey there! This is part of our Free service on mobile. There's more info about it here: https://t.co/Uv9kyGcsCc. To reduce the number of Suggested Tracks you get, try adding more artists into your playlists. Let us know if there's anything else /AP",2518465,2518464,Thu Nov 16 00:11:12 +0000 2017
28858,739292,@SpotifyCares ummm what am I supposed to do? https://t.co/VGxaEFhmp2,@739292 Hey! Help's here. Can you let us know your iPhone's model along with its iOS and Spotify versions? We'll see what we can suggest /CP,2615405,2615403,Fri Nov 17 11:54:03 +0000 2017
23883,647471,@115888 where’s #Reputation??,"@647471 Hi, we’ll have it available to you as soon as it’s available to us! https://t.co/0i8GpimuDa /RB",2215992,2215991,Fri Nov 10 05:05:42 +0000 2017
6249,281684,@SpotifyCares Thanks!,"@281684 Thanks! For now, you can give us a shout if there's anything else. https://t.co/m4HWSbgHVZ /PL",677737,677736,Thu Nov 23 06:36:15 +0000 2017
26932,701629,"@115888 @SpotifyCares Subscribed to student plan. Money got deducted rigth away but didnt get the subscription till now. and spotify cares says they dont see anything linked to my account :) 
HELP! HELP! HELP!
P.s I think switching from apple music was a bad idea",@701629 We've just sent a DM your way. Let's carry on chatting there /AN,2447657,2447656,Wed Nov 15 01:26:36 +0000 2017
8822,335535,"@SpotifyCares desktop and mobile. but I don't get an error on mobile, it just won't play 😢","@335535 We hear you. Our best tech folks are on the case as we speak. Thanks for bearing with us, hopefully we'll have a fix soon! /TB",907654,907653,Fri Oct 13 19:18:23 +0000 2017
8136,323748,Spotify keeps giving me an error saying songs aren't available over &amp; over again. Both mobile &amp; desktop. Its frustrating. Help @SpotifyCares,@323748 Hi Mike! Can you let us know the operating system and version of Spotify on your mobile phone and desktop? We'll see what we can suggest /FR,858002,858001,Thu Oct 19 21:24:00 +0000 2017
28081,279958,Hi @6860 @115888 care to explain why the take care album is gone?,"@279958 Hi there! Sometimes content is temporarily removed due to licensing, but we hope to have it back soon: https://t.co/VMrgnGpB4G. Hope this info helps /DR",2552688,2552687,Thu Nov 16 14:52:02 +0000 2017
8257,325435,@SpotifyCares Woohoo!! Spotify Rocks. 🎸,@325435 We won't disagree! Will you join us in playing this really loud? https://t.co/vxtgnM8D1J /MX,864987,864986,Mon Oct 09 18:08:44 +0000 2017
223,124334,"@115888 
Why’d was ‘motorsport’ by: Migos changed at 1:16? And instead place at the end of the song?. #migos #quavo #offset #motorsport","@124334 Hi, help's arrived! Can you send us a link to the track? We'll see what we can suggest /DV",38324,38323,Wed Nov 01 12:57:19 +0000 2017
20714,583589,@SpotifyCares This is my issue. https://t.co/Cz1UQNeQXy,"@583589 1: Thanks for letting us know. We're afraid there's currently a limit of 3,333 downloaded songs per device (maximum of 3 devices). /AU",1970001,1969998,Tue Oct 31 17:03:37 +0000 2017
10526,374112,I would do anything to get my next 30 minutes ad free tbh @115888,@374112 Hey! Did the app crash at any point during the 30 minutes? That can cause the ad-free time to reset /NY,1077076,1077075,Mon Nov 06 11:28:51 +0000 2017
1517,156660,@SpotifyCares does y’all promo that y’all have going on right now (.99¢ per month) go with student accounts also? Trying to decide if I️ want to subscribe or not since y’all also offer Hulu with the student accounts now also!,@156660 Hi there! We're afraid that these offers can't be redeemed with any other deal. We’d recommend taking advantage of these offers once your trial period expires. Hope this clears eveything up /AK,173663,173661,Fri Nov 24 22:37:39 +0000 2017
26101,682347,"@SpotifyCares It’s more I want to be able to save albums but not have every track of that album saved in my songs. In fact I might want none of the tracks in my songs, but still save the album.",@682347 We hear you! We'll make sure this feedback is passed on to the correct team /TF,2363301,2363300,Mon Nov 13 21:38:40 +0000 2017
25532,670598,@115888 umm how come i don’t see the og cheetah girls album???,@670598 Hey there! Could you let us know the specific album you're looking for? We'll check /RH,2312381,2312380,Sun Nov 12 16:38:56 +0000 2017
16526,514332,@SpotifyCares Yes,@514332 That's strange. We'll get this passed on to our devs so they can look into it. Give us a shout if you need anything else /ME,1695252,1695251,Mon Nov 06 17:38:40 +0000 2017
20960,587705,@115888 can u explain why this album is unavailable to me???????? 💔💔💔💔 https://t.co/eop5aG96ih,"@587705 @5413 Hey there! We’d love to have all of her stuff available, but we have some info about content here: https://t.co/MEjmIRL2eB /NS",1985427,1985426,Thu Nov 02 04:23:53 +0000 2017
24007,648209,@SpotifyCares hey my new single just released https://t.co/m5WxU79KIW support ?,@648209 2: Check out https://t.co/6BMOmfiZvQ to help you gain visibility /K,2218980,2218979,Fri Nov 10 09:48:40 +0000 2017
2639,188233,"@115888 The app needs a mega-like button, or a way to know my phone shaking violently is me rocking really f'ing hard to a song that's on",@188233 Thanks for the feedback – we appreciate it! We’ll get this passed onto the right team 🙂 /NJ,302698,302697,Fri Oct 06 20:38:55 +0000 2017
3194,200756,@SpotifyCares Sorry but I no longer believe you,@200756 We're sorry you feel that way. Sometimes content takes time to be available on Spotify because of licensing reasons. Fingers crossed that we'll have those tracks for you soon /JU,356958,356959,Sun Nov 26 23:39:06 +0000 2017
10181,367321,@115888 when will you update Seohyun's photo,@367321 You're welcome! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv 🙂 /NS,1046229,1046228,Thu Oct 12 22:40:57 +0000 2017
17024,525735,"@SpotifyCares Hello Spotify, would you mind to open your dm, and reply my dm? i have some problem in my Premium subscription.",@525735 Hi there! We've sent a reply over to your DM. Let's carry on chatting there 🙂 /LP,1742958,1742957,Tue Nov 07 12:44:25 +0000 2017
10017,364442,Cool! What about #Android  @125633 https://t.co/aBFFsS0CK9,"@364442 Hi Bert! It’s currently only available on iOS, but Android is coming really soon. We promise 😉 /T",1033177,1033176,Thu Oct 12 17:17:27 +0000 2017
29464,751819,@SpotifyCares people who practice music should be the ones doing the analyzing. Theories about music from non-practitioners is harmful to us,@751819 Thanks for sharing your thoughts. We can’t make any promises but we’ll pass your feedback onto the right folks /DR,2669348,2669349,Sun Nov 19 15:02:59 +0000 2017
30898,785409,"Hey @115888,  just updated my payment information and when I entered my credit card numbers the input marker jumped back one digit for each new block of numbers. Worst credit card input I ever used. 😩

I'm on an Android,  Xperia Compact 3. Dun think it's OS related. Pls fix &lt;3",@785409 Hey there! Thanks for the feedback – we appreciate it. We’ll get this passed onto the right team /NQ,2817498,2817497,Sun Nov 26 20:46:41 +0000 2017
10747,379267,What’s your email address @SpotifyCares,"@379267 Hi Gemma! We can help out via Twitter, but we also have email support at https://t.co/ZgU70TbP8M Keep us posted 🙂 /KL",1098722,1098721,Fri Oct 13 20:26:14 +0000 2017
20833,119094,So how soon can @115888 add this so I can add it to my library???? https://t.co/EUoOuT1Sa0,"@119094 Hi Audree! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /DV",1976780,1976779,Wed Nov 01 17:46:44 +0000 2017
29397,748249,@SpotifyCares why does all of my saved music just un-download sometimes,"@748249 Hey Rachel! We're sorry to hear that. Don't worry, following the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF should help with this. Let us know if you have any questions /KB",2653227,2653226,Sun Nov 19 02:34:14 +0000 2017
21828,606335,I wish you could block artists on @115888 getting seizures from @13172 's voice.,"@606335 Hey! It's not possible for now, but you can support this idea by adding your Kudos at https://t.co/hlXvRg5Zog. We hope that helps /CB",2050345,2050344,Thu Oct 05 17:33:53 +0000 2017
31518,797225,@115888 BRING THIS BACK I️ MISS I️t,@797225 Hi there! Lyrics is currently unavailable as we're making some big improvements to the feature. We'll share more updates soon /AK,2871152,2871151,Tue Nov 28 00:30:45 +0000 2017
16541,515011,@115888 Is this for new customers only ?,@515011 Hey Louise! These are for old and new customers who have not yet tried Premium. More info here: https://t.co/Gp5xcUoTsa. Let us know if you have any other questions /CH,620355,1697980,Sat Nov 25 19:44:18 +0000 2017
9513,352198,"@118266 min mau tanya, utk pembayaran premium via Doku payment udh gbisa ya?dialfamart/midi udh 5x pindah gada yg bisa. Help.thx","@352198 Hey! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70TbP8M /NQ",979100,979099,Sun Oct 22 02:35:37 +0000 2017
30406,172660,@SpotifyCares Hi. Any way to turn off player’s auto search for a similar track to one available offline? Lots of errors in my playlists because a fault in this feature. Thanks.,"@172660 Hi, help's here! Just to clarify, are you looking for the option to only search tracks that are available offline? Can you also tell us the make &amp; model of the device you're using? /RR",2774533,2774531,Tue Nov 21 13:38:20 +0000 2017
9684,356435,Please put Julion Alvarez's songs back on Spotify @115888,@356435 Hey Jenny! Thanks for reaching out. There's some info on Spotify content here: https://t.co/MEjmIRL2eB /JL,998486,998485,Thu Oct 12 03:53:58 +0000 2017
28943,740002,@115888 where is @738829 's Perfect Velvet album? Please update sooonnnnnn or else we'll unsuscribe 😏,"@740002 Hi there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /NY",2618553,2618552,Fri Nov 17 14:21:22 +0000 2017
29503,752880,@115888 is #reputation gonna be available soon? :(,"@752880 Hey! We’ll have it available to you as soon as it’s available to us! For now, check out the singles: https://t.co/3h0TnPWP0c /BD",2674463,2674461,Sun Nov 19 10:44:56 +0000 2017
13145,412191,Spotify needs to update at 11 not 12. @115888 @SpotifyCares,@412191 We hear you loud and clear! We can’t make any promises but we’ll pass your feedback onto the right folks /RA,1308119,1308118,Fri Oct 27 03:39:31 +0000 2017
5146,253957,"@SpotifyCares iPhone 7plus, iOS 11.2, Spotify version 8.4.28","@253957 Thanks! Does logging out, restarting your phone, and logging back in help? /GT",570527,570529,Sun Dec 03 03:33:24 +0000 2017
13828,444983,@SpotifyCares Downloaded from: https://t.co/ik2GvkzbdN  Currently using Baidu Antivirus. It detected Trojan virus on the .exe file.,@444983 2: while you install the app. Your antivirus program might be detecting the installer as a false-positive /LM,1397482,1397484,Sat Oct 28 15:29:21 +0000 2017
12093,407263,@115888 plz make more decade playlists of decades before the 60s bc the small selection u have is good but i need more,"@407263 Hey! Our Curation team are independent &amp; use taste, data, research, and trends to create playlists, but we’ll pass on your suggestion /JL",1224484,1224483,Thu Oct 26 05:02:26 +0000 2017
3395,205918,"When is @115888 going to put a sleep timer in their settings? 
Because I could use that right now.",@205918 Hey Lauren! A sleep timer is a great idea. Help make it happen by adding support here: https://t.co/pMmX7wXq24 /RA,378901,378900,Mon Oct 09 05:35:23 +0000 2017
4182,226654,@SpotifyCares is there a Spotify apple watch app? I can't find it,@226654 Hey Jason! Check out the official idea and add your vote to let our devs know it's something you'd like to see: https://t.co/BysL5LFq6X /LO,468938,468937,Fri Dec 01 06:41:34 +0000 2017
30402,208778,@SpotifyCares album down! Did you lose rights or...? https://t.co/ONlHxrPMwO,@208778 Hey there! Can you let us know the operating system and Spotify version you're rocking? We'll check under the hood /LW,2773497,2773495,Tue Nov 21 13:32:12 +0000 2017
14325,412367,"@170483 @SpotifyCares Two song title typos on this album (Liv, Li) spotify:album:6U0LegUILZzcMXuExvF2Pe",@412367 Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 🔍 /VK,1463597,1463596,Thu Nov 02 18:29:40 +0000 2017
11662,399662,@SpotifyCares Yeah. I’ve done that,@399662 Are you on a WiFi network or mobile data connection? Have you tried using a different network? /MU,1189839,1189838,Wed Oct 25 06:52:17 +0000 2017
12033,406258,@SpotifyCares Neither.,@406258 Hmm. Could you try reinstalling the app? Just follow the steps at https://t.co/grEcQYYFVS. Let us know how it goes /NS,1220102,1220103,Mon Oct 16 05:29:50 +0000 2017
13121,424897,@SpotifyCares Here ya go 😉 https://t.co/Rg1xnxlGa8,"@424897 Thanks! We're looking into this at the moment. For now, we'd recommend copying the Song Link and pasting it on Twitter to share /MT",1304774,1304775,Fri Oct 27 04:23:06 +0000 2017
14988,473575,When i try to add a new song to my playlist it keeps saying create a new one?! @SpotifyCares,"@473575 Hey Justin, help's here! Can you send us a screenshot of what you're seeing? We'll take a close look /JP",1524418,1524415,Fri Nov 03 21:01:42 +0000 2017
7476,312417,@117153 @SpotifyCares i just activated mine but it is not working whats wrong?,@312417 @117153 Hi! We've just replied to your DM. We'll carry on helping there /MQ,6515,807462,Thu Oct 12 17:40:24 +0000 2017
409,127974,@115888 your 'sub low' playlist is essential to getting things done and it hasn't been updated since September pls help,"@127974 Hey Dylan! Thanks for your feedback. We can't be sure of an exact timeframe, but we'll make sure to let the right folks know 🙂 /Q",53140,53139,Wed Nov 01 17:08:10 +0000 2017
22605,623321,@SpotifyCares So I will get an email if they ever add it to the list or will they tell me if I am eligible for this discount ?,@623321 You'd get an email if your school is added to the list. You'd need to reapply for the student discount to receive it. Hope this helps /JX,2114134,2114133,Wed Nov 08 16:49:28 +0000 2017
12974,421973,@SpotifyCares Okay you win this round... https://t.co/DbK9zledpK,@421973 Don't feel that way! There's nothing wrong with having an epic music collection and ... https://t.co/DJKTFKorwT 😉 /WW,1291280,1291279,Thu Oct 26 20:00:58 +0000 2017
19999,573808,@SpotifyCares why won't my credit card work to renew my premium account 😡😡😡😡,"@573808 Hey Danny, help's here! Can you fire over your account's email address and username? We'll take a look backstage /MQ https://t.co/ldFdZRiNAt",1928109,1928108,Fri Oct 27 18:38:34 +0000 2017
17356,532448,@SpotifyCares help help help I can't buy premium using my globe load,@532448 Hey! We've just replied to your DM. We'll carry on helping out there /TM,1771333,1771332,Tue Oct 17 21:37:49 +0000 2017
13264,424677,@SpotifyCares https://t.co/S3P0Lb801B The albums from ‘96-2000 match artist bio. The singles from ‘16-‘17 are a different band.,@424677 Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 🔍 /AU,1335489,1335487,Fri Oct 27 11:24:28 +0000 2017
23524,641335,Why is Igor Stravinsky on my @115888 release radar 😂😂,"@641335 Hey Jake! Release Radar is based on your listening history and preferences. The more you use Spotify, the more personalized it becomes /JP",2190913,2190912,Thu Nov 09 18:01:11 +0000 2017
7828,318906,@SpotifyCares moments by one direction is not on Spotify Colombia,"@318906 Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /CX",835470,835472,Mon Oct 09 12:06:46 +0000 2017
12750,415610,"@SpotifyCares All good, thx. Sync glitch. Seems OK now",@415610 Great! Glad to hear it's working. Just let us know if we can help with anything else. https://t.co/m4HWSbgHVZ 🙂 /AY,1261988,1271329,Thu Oct 26 14:37:50 +0000 2017
10355,371466,@116130 any chance you’d be able to get the Pretty Woman film soundtrack? 🙏🏻,"@371466 Hey! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /RC",1065087,1065086,Mon Oct 23 11:53:06 +0000 2017
12896,420189,@SpotifyCares Okay thank you,@420189 Sure! Keep us posted. We're just a tweet away /JE,1283287,1283288,Thu Oct 26 18:25:02 +0000 2017
30179,770081,Why tf is Garth Brooks not on Spotify. @115888,"@770081 Hi there! We’d love to have all of his stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /AK",2750608,2750607,Mon Nov 20 23:47:22 +0000 2017
24433,655874,@SpotifyCares Ah bugger.  Its a shame.  I tried to listen to some Prince and got 1 of his songs but I had to losten to 4 suggested tracks.,"@655874 Sorry to hear about that. Don't worry, we're taking on all feedback about this /JP",2251408,2251407,Fri Nov 10 20:12:16 +0000 2017
25524,670591,"@115888 I listen to mostly rap lately and there's no rap on it, I listen to one indie song and it's ALL indie",@670591 Hey! Your Discover Weekly should improve as it gets to know you. Keep adding your fav tracks to Your Library/playlists /AK,2312355,2312354,Sun Nov 12 17:28:36 +0000 2017
21306,596321,@116130 is there anyway to block an artist on spotify from appearing on daily mixes etc as my former bully keeps appearing :(,"@596321 Hi Skye! This isn’t possible right now, but we have more info about this on our Community. Check it out: https://t.co/oGDLtirXki /GT",2016488,2016487,Sun Nov 05 16:22:11 +0000 2017
3417,206319,@SpotifyCares I connect via Bluetooth.  Restarting makes no difference.  I also have Bluetooth headphones that shuffle fine when connected.,@206319 Can you try logging out &gt; restarting your device &gt; logging back in? Let us know if it helps /PL,380802,380800,Mon Oct 09 08:52:36 +0000 2017
10595,137668,"shout out to @SpotifyCares for helping me with my hacked account, y'all the real MVP 👏",@137668 Hi there! Glad to hear it's sorted. Just let us know if we can help with anything else. https://t.co/m4HWSbgHVZ /NQ,1085657,1085656,Sun Oct 15 01:11:38 +0000 2017
20910,586773,@SpotifyCares It never told me to cancel before my free trial ended and now im down 10 bucks rip,"@586773 Hey Leo, help's here! Could you shoot us a DM with your account's username and email address? We'll take a look backstage /VK https://t.co/ldFdZRiNAt",1982313,1982312,Thu Nov 02 18:29:23 +0000 2017
13168,426201,"@117153 
I need help with my account.",@426201 Hey Jose! We'd love to help out. Can you tell us what's happening exactly? /LO,1310302,1310301,Fri Oct 27 04:36:53 +0000 2017
31995,806606,Why @SpotifyCares ??!!! 😞😞 https://t.co/nS1u4DfUoX,"@806606 Hey! We were off beat for a second, but we’re back on track now (excuse the puns) /LP",2913825,2913824,Tue Nov 28 20:43:07 +0000 2017
30374,774375,@SpotifyCares I would appreciate if you could answer my dm,@774375 Hey. Sorry for the delay in response. We've sent a bit more info via DM. Check your inbox /AY,2769852,2769851,Tue Nov 21 10:43:03 +0000 2017
